Date,Address,Rent (HKD),Area (呎),Rate,Price/sq foot,,Average price/sq foot
05/07/2024,青山別墅 碧濤閣 (D座) 低層 2室,"$23,000",1351,17,$17.02,TRUE,
05/07/2024,愛琴海岸 6座 高層 E室,"$19,300",--,--,#VALUE!,FALSE,
05/07/2024,恒麗園 5座 中層 B室,"$20,000",671,30,$29.81,TRUE,
05/07/2024,屏欣苑 C座 (屏泰閣) 高層 19室,"$10,300",384,27,$26.82,TRUE,
05/07/2024,Novo Land 1B期 Bergen 1座 低層 G室,"$10,000",237,42,$42.19,TRUE,
05/07/2024,擎天半島 2期 1座 高層 F室,"$49,000",1124,44,$43.59,TRUE,
05/07/2024,Novo Land 1A期 Elverum 1座 高層 B室,"$14,600",420,35,$34.76,TRUE,
05/07/2024,港濤軒 低層 C室,"$33,800",1003,34,$33.70,TRUE,
05/07/2024,沙田第一城 4期 38座 中層 D室,"$14,000",304,46,$46.05,TRUE,
05/07/2024,藝里坊．2號 中層 K室,"$18,000",196,92,$91.84,TRUE,
05/07/2024,珀麗灣 1期 17座 低層 I室,"$12,500",372,34,$33.60,TRUE,
05/07/2024,芊紅居 1座 高層 D室,"$16,000",433,37,$36.95,TRUE,
05/07/2024,海茵莊園 2座 中層 C1室,"$13,000",244,53,$53.28,TRUE,
05/07/2024,朗濤 2座 高層 B室,"$66,600",1744,38,$38.19,TRUE,
05/07/2024,杜智臺 B座 低層 J室,"$17,000",354,48,$48.02,TRUE,
05/07/2024,貝沙灣 4期 南灣 2座 中層 B室,"$31,500",723,44,$43.57,TRUE,
05/07/2024,天馬苑 駿昇閣 (A座) 低層 2室,"$12,500",415,30,$30.12,TRUE,
05/07/2024,嘉湖山莊 2期 賞湖居 4座 中層 E室,"$10,800",448,24,$24.11,TRUE,
05/07/2024,金獅花園 1期 金華閣 (D座) 高層 6室,"$13,000",285,46,$45.61,TRUE,
05/07/2024,青泰苑 誠泰閣 (E座) 中層 9室,"$16,500",554,30,$29.78,TRUE,
05/07/2024,映灣園 2期 映濤軒 7座 低層 G室,"$19,000",736,26,$25.82,TRUE,
05/07/2024,Henley Park 1B座 低層 K室,"$15,000",248,60,$60.48,TRUE,
05/07/2024,嘉峯匯 2B座 低層 F室,"$18,000",330,55,$54.55,TRUE,
05/07/2024,迎海 1期 2座 低層 D室,"$28,500",798,36,$35.71,TRUE,
05/07/2024,匯星壹號 低層 A室,"$27,500",495,56,$55.56,TRUE,
05/07/2024,麗港城 4期 12座 低層 D室,"$22,000",687,32,$32.02,TRUE,
05/07/2024,合益大廈 低層 E室,"$7,500",159,47,$47.17,TRUE,
05/07/2024,朗城滙 1座 低層 C室,"$12,752",333,38,$38.29,TRUE,
04/07/2024,天宇海 2A座 低層 D室,"$24,000",665,36,$36.09,TRUE,
04/07/2024,浪翠園 4期 13座 高層 F室,"$11,300",460,25,$24.57,TRUE,
04/07/2024,凱滙 2期 5座 低層 L室,"$29,000",772,38,$37.56,TRUE,
04/07/2024,粉嶺名都 富臨閣 (6座) 高層 G室,"$12,600",369,34,$34.15,TRUE,
04/07/2024,菁雋 高層 16室,"$7,900",170,46,$46.47,TRUE,
04/07/2024,嘉湖山莊 1期 樂湖居 4座 高層 C室,"$13,000",551,24,$23.59,TRUE,
04/07/2024,Novo Land 2A期 Arreso 3座 高層 F室,"$14,800",409,36,$36.19,TRUE,
04/07/2024,匯璽 2A期 2B座 中層 G室,"$16,200",272,60,$59.56,TRUE,
04/07/2024,海傲灣 2座 高層 J室,"$14,500",291,50,$49.83,TRUE,
04/07/2024,香島 3座 低層 D室,"$25,500",692,37,$36.85,TRUE,
04/07/2024,御龍山 6座 高層 B室,"$36,000",892,40,$40.36,TRUE,
04/07/2024,漾日居 2期 6座 中層 D室,"$42,000",934,45,$44.97,TRUE,
04/07/2024,翰林峰 1座 低層 A室,"$25,000",330,76,$75.76,TRUE,
04/07/2024,Novo Land 2B期 Arreso 1B座 高層 E室,"$12,000",301,40,$39.87,TRUE,
04/07/2024,鯉景灣 C段 怡坤閣 (10座) 中層 H室,"$28,800",808,36,$35.64,TRUE,
04/07/2024,港島南岸 1期 晉環 1座 (2B) 低層 B室,"$20,000",368,54,$54.35,TRUE,
04/07/2024,毓明閣 2座 高層 C室,"$19,000",378,50,$50.26,TRUE,
04/07/2024,溱柏 1座 低層 E室,"$19,000",821,23,$23.14,TRUE,
03/07/2024,碧海藍天 5座 高層 H室,"$24,300",588,41,$41.33,TRUE,
03/07/2024,海欣花園 1座 高層 B室,"$16,500",471,35,$35.03,TRUE,
03/07/2024,德福花園 S座 高層 8室,"$19,500",588,33,$33.16,TRUE,
03/07/2024,美孚新邨 8期 百老匯街126-128號 高層 126號A室,"$21,000",674,31,$31.16,TRUE,
03/07/2024,逸璟．龍灣 1座 高層 F室,"$12,200",318,38,$38.36,TRUE,
03/07/2024,杏花邨 8座 中層 8室,"$18,000",475,38,$37.89,TRUE,
03/07/2024,紫蘭樓 高層 B室(NO. 39),"$23,000",612,38,$37.58,TRUE,
03/07/2024,康蕙花園 2座 中層 B室,"$27,500",604,46,$45.53,TRUE,
03/07/2024,光明臺 2座 中層 H室,"$28,000",616,45,$45.45,TRUE,
03/07/2024,新都城 2期 6座 低層 B室,"$15,000",363,41,$41.32,TRUE,
03/07/2024,維景灣畔 1期 5座 高層 C室,"$21,000",511,41,$41.10,TRUE,
03/07/2024,凱旋門 摩天閣 (1座) 低層 E室,"$43,000",844,51,$50.95,TRUE,
03/07/2024,譽‧港灣 8座 高層 C室,"$23,500",588,40,$39.97,TRUE,
03/07/2024,維景灣畔 1期 6座 高層 H室,"$25,000",660,38,$37.88,TRUE,
03/07/2024,雅典居 10座 高層 C室,"$27,500",875,31,$31.43,TRUE,
03/07/2024,新港城 4期 H座 高層 1室,"$20,000",519,39,$38.54,TRUE,
03/07/2024,煜明苑 焜明閣 (B座) 低層 1室,"$19,000",651,29,$29.19,TRUE,
03/07/2024,西浦 低層 D室,"$29,000",554,52,$52.35,TRUE,
03/07/2024,聚康山莊 5座 高層 D室,"$14,500",428,34,$33.88,TRUE,
03/07/2024,港灣豪庭 2期 7座 低層 A室,"$15,500",347,45,$44.67,TRUE,
03/07/2024,貝沙灣 4期 南灣 6座 低層 A室,"$69,500",1410,49,$49.29,TRUE,
03/07/2024,海茵莊園 2座 中層 C3室,"$13,000",217,60,$59.91,TRUE,
03/07/2024,Monterey 6A座 低層 C室,"$17,000",365,47,$46.58,TRUE,
03/07/2024,Novo Land 2B期 Arreso 1B座 低層 J室,"$12,500",301,42,$41.53,TRUE,
03/07/2024,Monaco One 2期 Monaco Marine 1B座 中層 F室,"$21,800",435,50,$50.11,TRUE,
03/07/2024,University Hill 2B期 優景閣 第5座 低層 A6室,"$11,000",215,51,$51.16,TRUE,
03/07/2024,黃埔新邨 安榮樓 (L座) 低層 2室,"$15,000",401,37,$37.41,TRUE,
02/07/2024,殷然 中層 B室,"$43,000",588,73,$73.13,TRUE,
02/07/2024,Grand Austin 1座 中層 C室,"$61,973",1196,52,$51.82,TRUE,
02/07/2024,必嘉坊 1期 必嘉坊．曦匯 高層 P室,"$17,500",269,65,$65.06,TRUE,
02/07/2024,沙田第一城 2期 17座 中層 H室,"$14,200",327,43,$43.43,TRUE,
02/07/2024,嘉亨灣 1座 高層 F室,"$24,000",499,48,$48.10,TRUE,
02/07/2024,新都城 2期 10座 低層 B室,"$14,800",363,41,$40.77,TRUE,
02/07/2024,峻瀅 1期 3座 高層 G室,"$16,000",498,32,$32.13,TRUE,
02/07/2024,日出康城 10期 LP10 2座 (2B) 中層 D室,"$18,500",487,38,$37.99,TRUE,
02/07/2024,得寶花園 B座 中層 B8室,"$12,000",254,47,$47.24,TRUE,
02/07/2024,形品‧星寓 低層 A室,"$16,000",386,41,$41.45,TRUE,
02/07/2024,海珀 中層 D室,"$13,800",306,45,$45.10,TRUE,
02/07/2024,瓏碧 低層 C室,"$16,800",280,60,$60.00,TRUE,
02/07/2024,淘大花園 1期 C座 高層 8室,"$15,300",375,41,$40.80,TRUE,
02/07/2024,將軍澳中心 2期 1座 高層 E室,"$17,800",465,38,$38.28,TRUE,
02/07/2024,港灣豪庭 2期 10座 低層 D室,"$15,800",346,46,$45.66,TRUE,
02/07/2024,浪澄灣 2座 中層 E室,"$26,000",560,46,$46.43,TRUE,
02/07/2024,Kennedy 38 高層 C室,"$36,000",456,79,$78.95,TRUE,
02/07/2024,御龍山 7座 中層 B室,"$40,000",1011,40,$39.56,TRUE,
02/07/2024,山水盈 10座 低層 C室,"$15,000",502,30,$29.88,TRUE,
02/07/2024,太和中心 2座 低層 E室,"$12,500",294,43,$42.52,TRUE,
02/07/2024,Grand Yoho 2期 3座 高層 F室,"$24,500",723,34,$33.89,TRUE,
02/07/2024,嘉亨灣 1座 高層 F室,"$24,000",499,48,$48.10,TRUE,
02/07/2024,天晉 IIIA 2A座 高層 D室,"$17,500",362,48,$48.34,TRUE,
02/07/2024,Eight Kwai Fong Happy Valley 中層 F室,"$22,500",426,53,$52.82,TRUE,
02/07/2024,囍匯 2期 2座 高層 E室,"$22,000",338,65,$65.09,TRUE,
02/07/2024,高陞軒 低層 B室,"$12,000",220,55,$54.55,TRUE,
02/07/2024,禮頓山 1座 低層 B室,"$50,000",924,54,$54.11,TRUE,
02/07/2024,蝶翠峰 5期 尚悅‧嶺 1座 高層 F室,"$9,300",270,34,$34.44,TRUE,
02/07/2024,元新大廈 中層 D室,"$10,000",300,33,$33.33,TRUE,
01/07/2024,麗豪閣 A座 低層 4室,"$30,000",692,43,$43.35,TRUE,
01/07/2024,永祥大廈 低層 D室,"$15,500",295,53,$52.54,TRUE,
01/07/2024,金寶花園 2座 高層 F室,"$13,000",298,44,$43.62,TRUE,
01/07/2024,置富花園 富華苑 (H-10座) 中層 B室,"$21,000",588,36,$35.71,TRUE,
01/07/2024,置富花園 富榮苑 (H-19座) 低層 E室,"$15,000",433,35,$34.64,TRUE,
01/07/2024,置富花園 富業苑 (H-9座) 高層 H室,"$16,000",439,36,$36.45,TRUE,
01/07/2024,壹嘉 高層 A室,"$26,000",422,62,$61.61,TRUE,
01/07/2024,囍匯 1期 5座 低層 F室,"$34,000",588,58,$57.82,TRUE,
01/07/2024,囍匯 2期 2座 中層 C室,"$22,791",443,51,$51.45,TRUE,
01/07/2024,御龍山 11座 高層 B室,"$33,800",925,37,$36.54,TRUE,
01/07/2024,海日灣 Court B 1座 中層 D室,"$34,000",1071,32,$31.75,TRUE,
01/07/2024,河畔花園 A座 高層 1室,"$13,000",269,48,$48.33,TRUE,
01/07/2024,沙田第一城 5期 49座 高層 C室,"$13,500",304,44,$44.41,TRUE,
01/07/2024,深灣9號 3座 中層 C室,"$48,000",915,52,$52.46,TRUE,
01/07/2024,摩天大廈 高層 F室,"$70,000",1806,39,$38.76,TRUE,
01/07/2024,寶馬山花園 1期 6座 低層 A室,"$37,000",845,44,$43.79,TRUE,
01/07/2024,學士臺 3座 低層 G室,"$20,500",649,32,$31.59,TRUE,
01/07/2024,宜新大廈 低層 41A號,"$23,000",659,35,$34.90,TRUE,
01/07/2024,雲海 1期 Maple Court 2座 中層 B室,"$16,000",388,41,$41.24,TRUE,
01/07/2024,粉嶺中心 1期 F座 中層 8室,"$12,200",368,33,$33.15,TRUE,
01/07/2024,粉嶺名都 雅碧閣 (1座) 中層 H室,"$13,000",376,35,$34.57,TRUE,
01/07/2024,嘉盛苑 嘉明閣 (A座) 中層 7室,"$11,500",438,26,$26.26,TRUE,
01/07/2024,威尼斯花園 2座 高層 B室,"$11,500",437,26,$26.32,TRUE,
01/07/2024,港島南岸 1期 晉環 1座 (2B) 低層 A室,"$43,000",856,50,$50.23,TRUE,
01/07/2024,羅便臣道80號 2座 高層 C室,"$54,000",855,63,$63.16,TRUE,
01/07/2024,皓畋 3座 低層 E室,"$23,000",564,41,$40.78,TRUE,
01/07/2024,粉嶺中心 1期 F座 低層 6室,"$14,500",535,27,$27.10,TRUE,
01/07/2024,沙田第一城 1期 12座 低層 B室,"$16,000",515,31,$31.07,TRUE,
01/07/2024,環宇海灣 7座 低層 C室,"$18,800",482,39,$39.00,TRUE,
01/07/2024,長安邨 安清樓 (10座) 高層 4室,"$7,500",439,17,$17.08,TRUE,
01/07/2024,宏福苑 宏泰閣 (E座) 中層 4室,"$10,500",447,23,$23.49,TRUE,
01/07/2024,瓏珀山 1期 Crown Tower 高層 A室,"$63,000",1521,41,$41.42,TRUE,
01/07/2024,蔚藍東岸 5座 中層 A室,"$28,000",797,35,$35.13,TRUE,
01/07/2024,星河明居 A座 低層 7室,"$20,000",517,39,$38.68,TRUE,
01/07/2024,嘉和園 嘉仁大廈(A座) 低層 G室,"$13,500",346,39,$39.02,TRUE,
01/07/2024,新港城 4期 J座 低層 8室,"$22,000",519,42,$42.39,TRUE,
01/07/2024,䨇寓 高層 NE室,"$13,000",361,36,$36.01,TRUE,
01/07/2024,䨇寓 中層 ND室,"$10,300",268,38,$38.43,TRUE,
01/07/2024,映築 高層 C室,"$18,000",322,56,$55.90,TRUE,
01/07/2024,昇悅居 2座 高層 F室,"$20,000",523,38,$38.24,TRUE,
01/07/2024,映灣園 1期 賞濤軒 5座 低層 G室,"$22,000",784,28,$28.06,TRUE,
01/07/2024,東堤灣畔 2期 5座 低層 E室,"$17,000",531,32,$32.02,TRUE,
01/07/2024,碧海藍天 3座 中層 A室,"$22,000",588,37,$37.41,TRUE,
01/07/2024,一號‧西九龍 2座 高層 C室,"$24,000",616,39,$38.96,TRUE,
01/07/2024,清麗苑 麗泰閣 (D座) 中層 5室,"$14,800",388,38,$38.14,TRUE,
01/07/2024,聚龍居 11座 低層 A室,"$32,000",942,34,$33.97,TRUE,
01/07/2024,Novo Land 2B期 Arreso 2座 高層 J室,"$15,000",452,33,$33.19,TRUE,
01/07/2024,維壹 中層 B室,"$42,000",662,63,$63.44,TRUE,
01/07/2024,雍景臺 2座 中層 F室,"$43,000",1052,41,$40.87,TRUE,
01/07/2024,貝沙灣 6期 Bel-Air No. 8 2座 低層 B室,"$36,000",650,55,$55.38,TRUE,
01/07/2024,星漣海 2B座 中層 H室,"$43,000",1286,33,$33.44,TRUE,
01/07/2024,柏傲莊 2期 6座 (6B) 低層 A室,"$31,000",682,45,$45.45,TRUE,
01/07/2024,瑧璈 中層 C室,"$21,000",342,61,$61.40,TRUE,
01/07/2024,太古城 海景花園(東) 美菊閣 (39座) 低層 B室,"$47,000",1015,46,$46.31,TRUE,
01/07/2024,The Holborn A座 中層 A2室,"$17,500",253,69,$69.17,TRUE,
01/07/2024,貝沙灣 6期 Bel-Air No. 8 1座 中層 B室,"$23,000",459,50,$50.11,TRUE,
01/07/2024,深灣軒 2座 低層 G室,"$17,000",475,36,$35.79,TRUE,
01/07/2024,Kennedy 38 低層 G室,"$22,000",292,75,$75.34,TRUE,
01/07/2024,沙田第一城 4期 45座 中層 B室,"$14,000",284,49,$49.30,TRUE,
01/07/2024,貝沙灣 4期 南灣 6座 低層 C室,"$66,000",1296,51,$50.93,TRUE,
01/07/2024,愉景灣 3期蔚陽海蜂徑,"$55,000",1406,39,$39.12,TRUE,
01/07/2024,愉景灣 7期海寧居 海寧徑12號 (海愉閣) 低層 C室,"$20,000",619,32,$32.31,TRUE,
01/07/2024,愉景灣 4期蘅峰蘅安徑 曦欣閣 低層 D室,"$13,300",545,24,$24.40,TRUE,
01/07/2024,愉景灣 5期頤峰 蔚山閣 (8座) 低層 B室,"$14,000",757,18,$18.49,TRUE,
01/07/2024,愉景灣 14期 津堤 津堤3座 中層 E室,"$24,000",714,34,$33.61,TRUE,
01/07/2024,愉景灣 5期頤峰 濤山閣 (9座) 高層 C室,"$22,000",947,23,$23.23,TRUE,
01/07/2024,海逸豪園 1期 綠庭軒 3座 中層 C室,"$22,000",550,40,$40.00,TRUE,
01/07/2024,半山壹號 1期 半山徑35號 高層 35號,"$65,000",1604,41,$40.52,TRUE,
01/07/2024,One Homantin 7座 低層 A室,"$36,000",795,45,$45.28,TRUE,
01/07/2024,迎海 3期 迎海‧星灣御 17座 中層 D室,"$18,500",496,37,$37.30,TRUE,
01/07/2024,御龍山 11座 低層 C室,"$21,000",534,39,$39.33,TRUE,
01/07/2024,寶雅苑 興和閣 (B座) 中層 24室,"$15,600",485,32,$32.16,TRUE,
01/07/2024,名城 2期 盛薈 3座 中層 ND室,"$27,000",678,40,$39.82,TRUE,
01/07/2024,天賦海灣 1期 12座 高層 B室,"$36,500",1348,27,$27.08,TRUE,
01/07/2024,海日灣 Court D 1座 高層 B室,"$48,000",1363,35,$35.22,TRUE,
01/07/2024,沙田中心 廣寧大廈 (H座) 高層 H室,"$12,800",292,44,$43.84,TRUE,
01/07/2024,Silicon Hill 1期 翠景閣 第5座 高層 A6室,"$16,800",420,40,$40.00,TRUE,
01/07/2024,柏傲莊 1期 2座 (2A) 高層 B室,"$38,000",755,50,$50.33,TRUE,
01/07/2024,上水名都 紐約閣 (2座) 高層 H室,"$11,000",376,29,$29.26,TRUE,
01/07/2024,啟德1號 Il 大廈第3座 中層 E室,"$25,000",564,44,$44.33,TRUE,
01/07/2024,Downtown 38 高層 C室,"$19,500",377,52,$51.72,TRUE,
01/07/2024,譽‧港灣 6座 中層 D室,"$23,000",549,42,$41.89,TRUE,
01/07/2024,傲雲峰 3座 高層 H室,"$18,300",479,38,$38.20,TRUE,
01/07/2024,深灣9號 9座 低層 B室,"$83,000",1534,54,$54.11,TRUE,
01/07/2024,飛揚 1期 1座 中層 B室,"$14,000",463,30,$30.24,TRUE,
01/07/2024,香港黃金海岸 11座 中層 B室,"$16,000",680,24,$23.53,TRUE,
01/07/2024,星堤 1座 高層 B室,"$42,000",1882,22,$22.32,TRUE,
01/07/2024,峻瀅 1期 7座 中層 G室,"$20,000",752,27,$26.60,TRUE,
01/07/2024,栢景臺 2座 低層 D室,"$43,000",919,47,$46.79,TRUE,
01/07/2024,映灣園 2期 映濤軒 8座 高層 E室,"$17,000",548,31,$31.02,TRUE,
01/07/2024,德福花園 U座 高層 10室,"$18,000",520,35,$34.62,TRUE,
01/07/2024,淘大花園 3期 M座 中層 3室,"$14,000",322,43,$43.48,TRUE,
01/07/2024,德福花園 U座 低層 9室,"$17,000",588,29,$28.91,TRUE,
01/07/2024,淘大花園 1期 F座 低層 4室,"$15,500",375,41,$41.33,TRUE,
01/07/2024,德福花園 K座 中層 8室,"$18,500",588,31,$31.46,TRUE,
01/07/2024,德福花園 K座 低層 15室,"$15,800",491,32,$32.18,TRUE,
01/07/2024,Henley Park 1B座 低層 J室,"$19,000",395,48,$48.10,TRUE,
01/07/2024,美奇大廈 高層 C室,"$15,000",316,47,$47.47,TRUE,
01/07/2024,昇薈 3座 低層 E室,"$28,500",962,30,$29.63,TRUE,
01/07/2024,東堤灣畔 2期 5座 高層 D室,"$17,500",531,33,$32.96,TRUE,
01/07/2024,昇薈 9座 中層 A室,"$33,500",1159,29,$28.90,TRUE,
01/07/2024,嘉湖山莊 7期 景湖居 5座 中層 F室,"$11,500",442,26,$26.02,TRUE,
01/07/2024,Wetland Seasons Park 1期 16座 高層 A3室,"$13,500",405,33,$33.33,TRUE,
01/07/2024,將軍澳中心 1期 9座 中層 D室,"$16,500",384,43,$42.97,TRUE,
01/07/2024,海茵莊園 2座 中層 D2室,"$14,000",281,50,$49.82,TRUE,
01/07/2024,海茵莊園 1座 高層 A8室,"$18,000",427,42,$42.15,TRUE,
01/07/2024,日出康城 10期 LP10 1座 (1A) 低層 D室,"$21,000",634,33,$33.12,TRUE,
01/07/2024,利奧坊‧曦岸 1座 高層 J室,"$15,000",267,56,$56.18,TRUE,
01/07/2024,利奧坊‧曦岸 1座 低層 A室,"$14,800",256,58,$57.81,TRUE,
01/07/2024,蔚藍灣畔 3座 高層 G室,"$18,000",490,37,$36.73,TRUE,
01/07/2024,都會駅 1期 3座 低層 G室,"$21,000",476,44,$44.12,TRUE,
01/07/2024,貝沙灣 6期 Bel-Air No. 8 8A座 低層 A室,"$88,000",1752,50,$50.23,TRUE,
01/07/2024,景輝大廈 B座 中層 4室,"$28,000",707,40,$39.60,TRUE,
01/07/2024,君臨天下 3座 中層 E室,"$38,000",755,50,$50.33,TRUE,
01/07/2024,The Austin 3A座 中層 A室,"$42,000",899,47,$46.72,TRUE,
01/07/2024,凱旋門 映月閣 (2A座) 中層 D室,"$33,000",518,64,$63.71,TRUE,
01/07/2024,加州花園 1期A 爵仕居 翠柏路,"$29,000",1198,24,$24.21,TRUE,
01/07/2024,錦繡花園 B段第四街,"$20,800",846,25,$24.59,TRUE,
01/07/2024,清麗苑 麗泰閣 (D座) 高層 7室,"$12,500",403,31,$31.02,TRUE,
01/07/2024,華豐園 高層 B室,"$13,600",381,36,$35.70,TRUE,
01/07/2024,美孚新邨 6期 蘭秀道30-32號 高層 32號B室,"$34,000",1098,31,$30.97,TRUE,
01/07/2024,美孚新邨 7期 萬事達廣場9-11號 中層 9號B室,"$17,700",466,38,$37.98,TRUE,
01/07/2024,睿峰 西翼 高層 A室,"$22,000",447,49,$49.22,TRUE,
01/07/2024,悅麗苑 麗虹閣 (D座) 高層 1室,"$12,800",421,30,$30.40,TRUE,
01/07/2024,天賦海灣 2期 溋玥 15座 低層 B室,"$30,000",1135,26,$26.43,TRUE,
01/07/2024,天賦海灣 3期 海鑽 8座 中層 A室,"$45,000",1418,32,$31.73,TRUE,
01/07/2024,耀爵臺 高層 2號A,"$44,000",982,45,$44.81,TRUE,
01/07/2024,粉嶺名都 百利閣 (2座) 低層 C室,"$11,000",376,29,$29.26,TRUE,
01/07/2024,逸峯 1座 高層 A室,"$21,000",752,28,$27.93,TRUE,
01/07/2024,日出康城 1期 首都 佛羅倫斯 (1座-右翼) 中層 A室,"$19,500",713,27,$27.35,TRUE,
01/07/2024,將軍澳中心 2期 10座 高層 G室,"$16,900",436,39,$38.76,TRUE,
01/07/2024,皓畋 5座 中層 C室,"$26,000",587,44,$44.29,TRUE,
01/07/2024,沙田第一城 2期 19座 低層 C室,"$13,300",327,41,$40.67,TRUE,
01/07/2024,皇朝閣 低層 F室,"$24,600",482,51,$51.04,TRUE,
01/07/2024,傲瀧 7座 高層 C室,"$70,000",1537,46,$45.54,TRUE,
01/07/2024,邁亞美海灣 1座 高層 G室,"$11,800",398,30,$29.65,TRUE,
01/07/2024,新港城 5期 海濤居 3座 中層 H室,"$15,800",465,34,$33.98,TRUE,
01/07/2024,帝堡城 1座 中層 C室,"$25,000",753,33,$33.20,TRUE,
01/07/2024,日出康城 4期A 晉海 1B座 高層 D室,"$18,000",471,38,$38.22,TRUE,
01/07/2024,慧景軒 1座 中層 E室,"$15,200",681,22,$22.32,TRUE,
01/07/2024,嘉湖山莊 5期 麗湖居 6座 中層 G室,"$13,600",547,25,$24.86,TRUE,
01/07/2024,嘉湖山莊 7期 景湖居 4座 中層 C室,"$12,500",546,23,$22.89,TRUE,
01/07/2024,Wetland Seasons Park 2期 5座 中層 A3室,"$14,000",455,31,$30.77,TRUE,
01/07/2024,沙田第一城 6期 24座 低層 G室,"$12,300",326,38,$37.73,TRUE,
01/07/2024,The Richmond 中層 D室,"$19,500",280,70,$69.64,TRUE,
01/07/2024,太古城 高山台 富山閣 (18座) 中層 A室,"$26,500",690,38,$38.41,TRUE,
01/07/2024,嘉亨灣 3座 中層 B室,"$59,500",1129,53,$52.70,TRUE,
01/07/2024,嘉亨灣 3座 低層 A室,"$55,000",1129,49,$48.72,TRUE,
01/07/2024,錦繡花園 B段第五街,"$20,000",840,24,$23.81,TRUE,
01/07/2024,錦繡花園 I段第三街,"$22,000",848,26,$25.94,TRUE,
01/07/2024,碧堤半島 1期 8座 低層 F室,"$14,000",524,27,$26.72,TRUE,
01/07/2024,帝濤灣 海琴軒 9座 低層 C室,"$21,000",875,24,$24.00,TRUE,
01/07/2024,緹岸 2期 3座 中層 A室,"$9,500",325,29,$29.23,TRUE,
01/07/2024,飛揚 1期 1座 高層 F室,"$10,000",280,36,$35.71,TRUE,
01/07/2024,緹岸 1期 2A座 中層 J室,"$9,500",318,30,$29.87,TRUE,
01/07/2024,翰畋 低層 B室,"$15,500",268,58,$57.84,TRUE,
01/07/2024,映御 1座 中層 M室,"$13,000",398,33,$32.66,TRUE,
01/07/2024,銀禧花園 2座 高層 E室,"$18,300",506,36,$36.17,TRUE,
01/07/2024,日出康城 5期A Malibu 2B座 低層 B室,"$20,000",552,36,$36.23,TRUE,
01/07/2024,日出康城 4期B 晉海ll 5A座 中層 B室,"$21,200",634,33,$33.44,TRUE,
01/07/2024,都會駅 2期 城中駅 10座 低層 H室,"$23,000",651,35,$35.33,TRUE,
01/07/2024,嘉兆臺 2座 中層 A室,"$33,000",812,41,$40.64,TRUE,
01/07/2024,富麗園 A座 中層 3室,"$26,000",681,38,$38.18,TRUE,
01/07/2024,清華大廈 低層 A室,"$16,000",438,37,$36.53,TRUE,
01/07/2024,帝峰‧皇殿 6座 中層 A室,"$27,000",531,51,$50.85,TRUE,
01/07/2024,港灣豪庭 2期 8座 中層 E室,"$16,000",348,46,$45.98,TRUE,
01/07/2024,柏蔚山 3座 低層 H室,"$42,000",832,50,$50.48,TRUE,
01/07/2024,康澤花園 B座 中層 1室,"$24,000",610,39,$39.34,TRUE,
01/07/2024,宇宙閣 1座 低層 B1室,"$23,800",684,35,$34.80,TRUE,
01/07/2024,君譽峰 高層 A室,"$21,300",365,58,$58.36,TRUE,
01/07/2024,OMA By The Sea 1座 高層 A3室,"$12,500",446,28,$28.03,TRUE,
01/07/2024,帝御 2期 帝御‧星濤 1座 中層 20室,"$8,500",222,38,$38.29,TRUE,
01/07/2024,滿名山 滿庭 8座 中層 A室,"$15,800",603,26,$26.20,TRUE,
01/07/2024,藍灣半島 3座 低層 F室,"$18,250",455,40,$40.11,TRUE,
01/07/2024,藍灣半島 7座 中層 H室,"$18,820",566,33,$33.25,TRUE,
01/07/2024,康怡花園 Q座 (9-16室) 高層 14室,"$19,200",466,41,$41.20,TRUE,
01/07/2024,康怡花園 Q座 (1-8室) 低層 1室,"$25,000",616,41,$40.58,TRUE,
01/07/2024,The Holborn B座 低層 B9室,"$15,500",199,78,$77.89,TRUE,
01/07/2024,豪景花園 1期 愛都閣 (5座) 高層 G室,"$9,000",365,25,$24.66,TRUE,
01/07/2024,康怡花園 B座 (1-8室) 低層 3室,"$19,000",668,28,$28.44,TRUE,
01/07/2024,The Holborn A座 中層 A3室,"$16,500",259,64,$63.71,TRUE,
01/07/2024,羅便臣道80號 1座 高層 D室,"$51,000",855,60,$59.65,TRUE,
01/07/2024,茗苑 高層 B室(3號),"$21,000",562,37,$37.37,TRUE,
01/07/2024,海都樓 B座 低層 5室,"$17,700",340,52,$52.06,TRUE,
01/07/2024,筲箕灣中心 3座 (C座) 高層 C室,"$15,500",304,51,$50.99,TRUE,
01/07/2024,樂融軒 高層 D室,"$29,000",671,43,$43.22,TRUE,
01/07/2024,康怡花園 E座 (1-8室) 中層 6室,"$19,500",522,37,$37.36,TRUE,
01/07/2024,華蘭花園 翠蘭閣 低層 B室,"$18,000",388,46,$46.39,TRUE,
01/07/2024,康怡花園 Q座 (1-8室) 低層 7室,"$18,000",466,39,$38.63,TRUE,
01/07/2024,尚匯 低層 F室,"$34,000",674,50,$50.45,TRUE,
01/07/2024,栢蕙苑 瑞柏閣 (2座) 低層 D室,"$21,000",615,34,$34.15,TRUE,
01/07/2024,翰林峰 3座 中層 E室,"$23,000",355,65,$64.79,TRUE,
01/07/2024,高士台 1座 高層 A室,"$81,000",1513,54,$53.54,TRUE,
01/07/2024,太古城 安盛台 興安閣 (30座) 高層 D室,"$26,750",583,46,$45.88,TRUE,
